,Start_date_of_CEWS_period,RegionCode,RegionName,RuralUrbanFlag,CMACAFlag,Number_business_locations,Subsidy_amount,Supported_employees,CEWS_rehire_count,province_regionCode,province_regionName
265,2020-03-15,1103008,Kinkora,RURAL,Not applicable,0,,,0,11,Prince Edward Island
266,2020-03-15,1103009,Lot 26,RURAL,Not applicable,10,"74,000",38,0,11,Prince Edward Island
267,2020-03-15,1103011,Lot 25,RURAL,Not applicable,5,"66,000",28,0,11,Prince Edward Island
268,2020-03-15,1103012,Lot 19,RURAL,Not applicable,10,"57,000",27,5,11,Prince Edward Island
269,2020-03-15,1103014,Kensington,RURAL,Not applicable,50,"615,000",332,5,11,Prince Edward Island
270,2020-03-15,1103015,Bedeque and Area,RURAL,Not applicable,0,,,0,11,Prince Edward Island
271,2020-03-15,1103023,Linkletter,URBAN,Not applicable,5,,,0,11,Prince Edward Island
272,2020-03-15,1103024,Miscouche,URBAN,Not applicable,0,,,0,11,Prince Edward Island
273,2020-03-15,1103025,Summerside,URBAN,Not applicable,155,"3,578,000","1,749",15,11,Prince Edward Island
274,2020-03-15,1103026,Lot 15,RURAL,Not applicable,5,"53,000",27,0,11,Prince Edward Island
275,2020-03-15,1103027,Abrams Village,RURAL,Not applicable,0,,,0,11,Prince Edward Island
276,2020-03-15,1103028,Lot 16,RURAL,Not applicable,0,,,0,11,Prince Edward Island
277,2020-03-15,1103029,Wellington,RURAL,Not applicable,0,,,0,11,Prince Edward Island
278,2020-03-15,1103031,Lot 14,RURAL,Not applicable,15,"96,000",56,0,11,Prince Edward Island
279,2020-03-15,1103032,Lot 13,RURAL,Not applicable,0,,,0,11,Prince Edward Island
280,2020-03-15,1103033,Tyne Valley,RURAL,Not applicable,5,"42,000",24,0,11,Prince Edward Island
281,2020-03-15,1103034,Lot 12,RURAL,Not applicable,10,"262,000",108,0,11,Prince Edward Island
282,2020-03-15,1103035,Lennox Island 1,RURAL,Not applicable,0,,,0,11,Prince Edward Island
283,2020-03-15,1103038,Lot 10,RURAL,Not applicable,0,,,0,11,Prince Edward Island
284,2020-03-15,1103041,Lot  6,RURAL,Not applicable,5,,,0,11,Prince Edward Island
285,2020-03-15,1103042,O'Leary,RURAL,Not applicable,5,"8,000",14,0,11,Prince Edward Island
286,2020-03-15,1103046,Lot  8,RURAL,Not applicable,0,,,0,11,Prince Edward Island
287,2020-03-15,1103049,Lot  5,RURAL,Not applicable,30,"442,000",292,0,11,Prince Edward Island
288,2020-03-15,1103051,Lot  4,RURAL,Not applicable,5,"45,000",56,0,11,Prince Edward Island
289,2020-03-15,1103052,Alberton,RURAL,Not applicable,15,"103,000",72,5,11,Prince Edward Island
290,2020-03-15,1103054,Lot  3,RURAL,Not applicable,5,"53,000",20,0,11,Prince Edward Island
291,2020-03-15,1103056,Lot  2,RURAL,Not applicable,10,"64,000",36,0,11,Prince Edward Island
292,2020-03-15,1103058,Lot  1,RURAL,Not applicable,10,"145,000",82,0,11,Prince Edward Island
293,2020-03-15,1103059,Tignish,RURAL,Not applicable,10,"72,000",46,0,11,Prince Edward Island
294,2020-03-15,1103062,Miminegash,RURAL,Not applicable,0,,,0,11,Prince Edward Island
300,2020-03-15,1200000,Nova Scotia  - rural part undetermined CSD,RURAL,Not applicable,5,"119,000",43,0,12,Nova Scotia
301,2020-03-15,1201001,Barrington,RURAL,Not applicable,95,"1,277,000",698,5,12,Nova Scotia
302,2020-03-15,1201004,Clark's Harbour,RURAL,Not applicable,5,"27,000",13,0,12,Nova Scotia
303,2020-03-15,1201006,Shelburne,RURAL,Not applicable,25,"1,103,000",450,5,12,Nova Scotia
304,2020-03-15,1201008,Shelburne,RURAL,Not applicable,15,"145,000",108,0,12,Nova Scotia
305,2020-03-15,1201009,Lockeport,RURAL,Not applicable,5,"47,000",33,0,12,Nova Scotia
306,2020-03-15,1202001,Argyle,RURAL,Not applicable,120,"1,340,000",790,10,12,Nova Scotia
307,2020-03-15,1202004,Yarmouth,RURAL,Not applicable,70,"512,000",303,0,12,Nova Scotia
308,2020-03-15,1202006,Yarmouth,RURAL,Not applicable,120,"1,336,000",955,15,12,Nova Scotia
309,2020-03-15,1203001,Clare,RURAL,Not applicable,75,"1,252,000",666,5,12,Nova Scotia
310,2020-03-15,1203004,Digby,RURAL,Not applicable,90,"1,036,000",561,10,12,Nova Scotia
311,2020-03-15,1203006,Digby,RURAL,Not applicable,15,"283,000",197,0,12,Nova Scotia
312,2020-03-15,1204010,Queens,RURAL,Not applicable,40,"444,000",324,5,12,Nova Scotia
313,2020-03-15,1205001,"Annapolis, Subd. D",RURAL,Not applicable,5,"38,000",18,0,12,Nova Scotia
314,2020-03-15,1205004,"Annapolis, Subd. A",RURAL,Not applicable,25,"259,000",157,0,12,Nova Scotia
315,2020-03-15,1205008,Annapolis Royal,RURAL,Not applicable,5,"34,000",15,0,12,Nova Scotia
316,2020-03-15,1205009,"Annapolis, Subd. B",RURAL,Not applicable,20,"217,000",122,0,12,Nova Scotia
317,2020-03-15,1205014,"Annapolis, Subd. C",RURAL,Not applicable,10,"211,000",120,0,12,Nova Scotia
318,2020-03-15,1205016,Middleton,RURAL,Not applicable,15,"372,000",173,0,12,Nova Scotia
319,2020-03-15,1206001,Lunenburg,RURAL,Not applicable,105,"1,239,000",650,15,12,Nova Scotia
320,2020-03-15,1206004,Bridgewater,RURAL,Not applicable,105,"1,657,000",946,5,12,Nova Scotia
321,2020-03-15,1206006,Lunenburg,RURAL,Not applicable,20,"150,000",84,0,12,Nova Scotia
322,2020-03-15,1206008,Mahone Bay,RURAL,Not applicable,15,"356,000",146,0,12,Nova Scotia
323,2020-03-15,1206009,Chester,RURAL,Not applicable,65,"973,000",449,5,12,Nova Scotia
324,2020-03-15,1206011,Gold River 21,RURAL,Not applicable,0,,,0,12,Nova Scotia
325,2020-03-15,1207001,"Kings, Subd. A",RURAL,Not applicable,105,"1,079,000",656,5,12,Nova Scotia
326,2020-03-15,1207002,Cambridge 32,RURAL,Not applicable,10,"224,000",84,0,12,Nova Scotia
327,2020-03-15,1207004,Berwick,RURAL,Not applicable,15,"121,000",84,0,12,Nova Scotia
328,2020-03-15,1207011,"Kings, Subd. C",URBAN,Not applicable,110,"1,404,000",950,15,12,Nova Scotia
329,2020-03-15,1207012,Kentville,URBAN,Not applicable,80,"1,236,000",767,15,12,Nova Scotia
330,2020-03-15,1207016,"Kings, Subd. B",URBAN,Not applicable,55,"793,000",469,5,12,Nova Scotia
331,2020-03-15,1207021,"Kings, Subd. D",RURAL,Not applicable,20,"242,000",127,0,12,Nova Scotia
332,2020-03-15,1207024,Wolfville,RURAL,Not applicable,30,"537,000",387,5,12,Nova Scotia
333,2020-03-15,1207027,Glooscap 35,RURAL,Not applicable,0,,,0,12,Nova Scotia
334,2020-03-15,1208001,West Hants,RURAL,Not applicable,45,"717,000",381,0,12,Nova Scotia
335,2020-03-15,1208002,Windsor,RURAL,Not applicable,45,"804,000",433,5,12,Nova Scotia
336,2020-03-15,1208008,East Hants,RURAL,Not applicable,95,"1,606,000",833,10,12,Nova Scotia
337,2020-03-15,1208014,Indian Brook 14,RURAL,Not applicable,20,"232,000",103,0,12,Nova Scotia
338,2020-03-15,1209019,Cole Harbour 30,URBAN,Not applicable,0,,,0,12,Nova Scotia
339,2020-03-15,1209034,Halifax,URBAN,Not applicable,"3,615",,,375,12,Nova Scotia
340,2020-03-15,1210001,"Colchester, Subd. C",URBAN,Not applicable,50,"995,000",439,0,12,Nova Scotia
341,2020-03-15,1210002,Stewiacke,RURAL,Not applicable,5,"61,000",38,5,12,Nova Scotia
342,2020-03-15,1210003,Millbrook 27,URBAN,Not applicable,10,"219,000",171,0,12,Nova Scotia
343,2020-03-15,1210006,Truro,URBAN,Not applicable,200,"3,127,000","1,962",20,12,Nova Scotia
344,2020-03-15,1210008,"Colchester, Subd. B",URBAN,Not applicable,100,"1,528,000",800,10,12,Nova Scotia
345,2020-03-15,1210012,"Colchester, Subd. A",RURAL,Not applicable,15,"132,000",88,0,12,Nova Scotia
346,2020-03-15,1211001,"Cumberland, Subd. A",RURAL,Not applicable,5,,28,0,12,Nova Scotia
347,2020-03-15,1211002,Parrsboro,RURAL,Not applicable,5,"50,000",42,0,12,Nova Scotia
348,2020-03-15,1211006,"Cumberland, Subd. B",RURAL,Not applicable,20,"902,000",320,5,12,Nova Scotia
349,2020-03-15,1211009,"Cumberland, Subd. C",RURAL,Not applicable,25,"190,000",123,0,12,Nova Scotia
350,2020-03-15,1211011,Amherst,RURAL,Not applicable,75,"1,172,000",637,10,12,Nova Scotia
351,2020-03-15,1211012,Oxford,RURAL,Not applicable,0,,12,0,12,Nova Scotia
352,2020-03-15,1211014,"Cumberland, Subd. D",RURAL,Not applicable,20,"262,000",112,5,12,Nova Scotia
353,2020-03-15,1212001,"Pictou, Subd. A",RURAL,Not applicable,30,"290,000",147,5,12,Nova Scotia
354,2020-03-15,1212004,Pictou,RURAL,Not applicable,15,"573,000",333,0,12,Nova Scotia
355,2020-03-15,1212006,"Pictou, Subd. B",URBAN,Not applicable,55,"1,053,000",465,0,12,Nova Scotia
356,2020-03-15,1212008,Westville,URBAN,Not applicable,15,"235,000",149,5,12,Nova Scotia
357,2020-03-15,1212009,Stellarton,URBAN,Not applicable,25,"550,000",342,5,12,Nova Scotia
358,2020-03-15,1212011,"Pictou, Subd. C",URBAN,Not applicable,30,"386,000",176,5,12,Nova Scotia
359,2020-03-15,1212014,New Glasgow,URBAN,Not applicable,135,"1,913,000","1,085",25,12,Nova Scotia
360,2020-03-15,1212016,Trenton,URBAN,Not applicable,0,"50,000",26,0,12,Nova Scotia
361,2020-03-15,1212019,Fisher's Grant 24,URBAN,Not applicable,0,0,0,0,12,Nova Scotia
362,2020-03-15,1213001,St. Mary's,RURAL,Not applicable,5,"68,000",31,0,12,Nova Scotia
363,2020-03-15,1213004,Guysborough,RURAL,Not applicable,15,"103,000",65,0,12,Nova Scotia
364,2020-03-15,1213008,Mulgrave,RURAL,Not applicable,0,,,0,12,Nova Scotia
365,2020-03-15,1214001,"Antigonish, Subd. A",RURAL,Not applicable,50,"441,000",255,10,12,Nova Scotia
366,2020-03-15,1214002,Antigonish,RURAL,Not applicable,70,"865,000",603,10,12,Nova Scotia
367,2020-03-15,1214006,"Antigonish, Subd. B",RURAL,Not applicable,25,"345,000",191,5,12,Nova Scotia
368,2020-03-15,1215001,"Inverness, Subd. C",RURAL,Not applicable,10,"81,000",58,0,12,Nova Scotia
369,2020-03-15,1215002,Port Hawkesbury,RURAL,Not applicable,45,"805,000",385,5,12,Nova Scotia
370,2020-03-15,1215006,"Inverness, Subd. B",RURAL,Not applicable,30,"481,000",225,5,12,Nova Scotia
371,2020-03-15,1215011,"Inverness, Subd. A",RURAL,Not applicable,20,"171,000",78,0,12,Nova Scotia
372,2020-03-15,1216001,"Richmond, Subd. C",RURAL,Not applicable,15,"218,000",113,0,12,Nova Scotia
373,2020-03-15,1216006,"Richmond, Subd. A",RURAL,Not applicable,15,"259,000",122,0,12,Nova Scotia
374,2020-03-15,1216011,"Richmond, Subd. B",RURAL,Not applicable,10,"103,000",54,0,12,Nova Scotia
375,2020-03-15,1217008,Membertou 28B,URBAN,Not applicable,5,,,0,12,Nova Scotia
376,2020-03-15,1217020,Eskasoni 3,URBAN,Not applicable,0,,,0,12,Nova Scotia
377,2020-03-15,1217030,Cape Breton,URBAN,Not applicable,595,"10,049,000","6,005",65,12,Nova Scotia
378,2020-03-15,1218001,"Victoria, Subd. B",RURAL,Not applicable,25,"275,000",179,0,12,Nova Scotia
379,2020-03-15,1218003,Wagmatcook 1,RURAL,Not applicable,0,0,0,0,12,Nova Scotia
380,2020-03-15,1218006,"Victoria, Subd. A",RURAL,Not applicable,15,"168,000",77,0,12,Nova Scotia
389,2020-03-15,1300000,New Brunswick  - rural part undetermined CSD,RURAL,Not applicable,5,"25,000",10,0,13,New Brunswick
390,2020-03-15,1301002,St. Martins,URBAN,Not applicable,0,,,0,13,New Brunswick
391,2020-03-15,1301004,Simonds,URBAN,Not applicable,5,"23,000",20,0,13,New Brunswick
392,2020-03-15,1301006,Saint John,URBAN,Not applicable,790,"17,617,000","8,204",70,13,New Brunswick
393,2020-03-15,1301016,Musquash,URBAN,Not applicable,5,,,0,13,New Brunswick
394,2020-03-15,1302001,Grand Manan,RURAL,Not applicable,0,,,0,13,New Brunswick
395,2020-03-15,1302004,Campobello Island,RURAL,Not applicable,0,,,0,13,New Brunswick
396,2020-03-15,1302006,West Isles,RURAL,Not applicable,5,"72,000",30,0,13,New Brunswick
397,2020-03-15,1302008,Lepreau,URBAN,Not applicable,5,"46,000",33,0,13,New Brunswick
398,2020-03-15,1302011,Pennfield,RURAL,Not applicable,0,,,0,13,New Brunswick
399,2020-03-15,1302012,Blacks Harbour,RURAL,Not applicable,5,"1,827,000",703,0,13,New Brunswick
400,2020-03-15,1302014,Clarendon,RURAL,Not applicable,0,,,0,13,New Brunswick
401,2020-03-15,1302016,Saint George,RURAL,Not applicable,15,"186,000",94,5,13,New Brunswick
402,2020-03-15,1302018,St. George,RURAL,Not applicable,15,"991,000",437,0,13,New Brunswick
403,2020-03-15,1302021,Saint Patrick,RURAL,Not applicable,0,,,0,13,New Brunswick
404,2020-03-15,1302024,Saint Andrews,RURAL,Not applicable,5,,,0,13,New Brunswick
405,2020-03-15,1302026,Saint Andrews,RURAL,Not applicable,20,"147,000",101,0,13,New Brunswick
406,2020-03-15,1302028,Saint Croix,RURAL,Not applicable,5,,,0,13,New Brunswick
407,2020-03-15,1302031,Dufferin,RURAL,Not applicable,0,,,0,13,New Brunswick
408,2020-03-15,1302034,Saint Stephen,RURAL,Not applicable,10,"156,000",112,0,13,New Brunswick
409,2020-03-15,1302037,St. Stephen,RURAL,Not applicable,40,"2,134,000","1,134",0,13,New Brunswick
410,2020-03-15,1302039,Saint James,RURAL,Not applicable,5,"35,000",17,0,13,New Brunswick
411,2020-03-15,1302042,Saint David,RURAL,Not applicable,10,"104,000",54,0,13,New Brunswick
412,2020-03-15,1302044,Dumbarton,RURAL,Not applicable,0,,,0,13,New Brunswick
413,2020-03-15,1302052,Grand Manan,RURAL,Not applicable,35,"367,000",158,0,13,New Brunswick
414,2020-03-15,1303004,Gladstone,URBAN,Not applicable,0,,,0,13,New Brunswick
415,2020-03-15,1303006,Fredericton Junction,RURAL,Not applicable,0,"8,000",8,0,13,New Brunswick
416,2020-03-15,1303008,Lincoln,URBAN,Not applicable,25,"555,000",236,0,13,New Brunswick
417,2020-03-15,1303011,Burton,RURAL,Not applicable,10,"98,000",43,0,13,New Brunswick
418,2020-03-15,1303012,Oromocto,RURAL,Not applicable,45,"607,000",478,5,13,New Brunswick
419,2020-03-15,1303014,Sheffield,RURAL,Not applicable,0,,,0,13,New Brunswick
420,2020-03-15,1303016,Maugerville,URBAN,Not applicable,10,"94,000",49,0,13,New Brunswick
421,2020-03-15,1303018,Northfield,RURAL,Not applicable,0,,,0,13,New Brunswick
422,2020-03-15,1304001,Petersville,URBAN,Not applicable,5,"14,000",7,0,13,New Brunswick
423,2020-03-15,1304004,Gagetown,RURAL,Not applicable,5,"30,000",20,0,13,New Brunswick
424,2020-03-15,1304005,Gagetown,RURAL,Not applicable,0,,,0,13,New Brunswick
425,2020-03-15,1304011,Cambridge,RURAL,Not applicable,0,,,0,13,New Brunswick
426,2020-03-15,1304013,Cambridge-Narrows,RURAL,Not applicable,0,,,0,13,New Brunswick
427,2020-03-15,1304014,Johnston,RURAL,Not applicable,0,,,0,13,New Brunswick
428,2020-03-15,1304021,Canning,RURAL,Not applicable,0,,,0,13,New Brunswick
429,2020-03-15,1304022,Minto,RURAL,Not applicable,15,"151,000",122,5,13,New Brunswick
430,2020-03-15,1304024,Chipman,RURAL,Not applicable,0,,,0,13,New Brunswick
431,2020-03-15,1304025,Chipman,RURAL,Not applicable,5,"38,000",28,0,13,New Brunswick
432,2020-03-15,1305001,Hammond,RURAL,Not applicable,0,,,0,13,New Brunswick
433,2020-03-15,1305004,Upham,URBAN,Not applicable,0,"12,000",4,0,13,New Brunswick
434,2020-03-15,1305006,Hampton,URBAN,Not applicable,5,"17,000",9,0,13,New Brunswick
435,2020-03-15,1305007,Hampton,URBAN,Not applicable,25,"206,000",149,0,13,New Brunswick
436,2020-03-15,1305008,Rothesay,URBAN,Not applicable,0,,,0,13,New Brunswick
437,2020-03-15,1305011,Westfield,URBAN,Not applicable,5,"15,000",6,0,13,New Brunswick
438,2020-03-15,1305014,Kingston,URBAN,Not applicable,10,"63,000",37,0,13,New Brunswick
439,2020-03-15,1305015,Grand Bay-Westfield,URBAN,Not applicable,5,"36,000",18,0,13,New Brunswick
440,2020-03-15,1305016,Norton,URBAN,Not applicable,5,"31,000",17,0,13,New Brunswick
441,2020-03-15,1305018,Norton,RURAL,Not applicable,5,,32,0,13,New Brunswick
442,2020-03-15,1305021,Sussex,RURAL,Not applicable,20,"122,000",74,5,13,New Brunswick
443,2020-03-15,1305022,Sussex,RURAL,Not applicable,80,"1,203,000",669,10,13,New Brunswick
444,2020-03-15,1305023,Sussex Corner,RURAL,Not applicable,5,"357,000",143,0,13,New Brunswick
445,2020-03-15,1305024,Waterford,RURAL,Not applicable,5,,,0,13,New Brunswick
446,2020-03-15,1305026,Cardwell,RURAL,Not applicable,15,"218,000",115,0,13,New Brunswick
447,2020-03-15,1305028,Havelock,RURAL,Not applicable,0,,,0,13,New Brunswick
448,2020-03-15,1305031,Studholm,RURAL,Not applicable,15,"163,000",73,0,13,New Brunswick
449,2020-03-15,1305034,Springfield,RURAL,Not applicable,5,"29,000",14,0,13,New Brunswick
450,2020-03-15,1305036,Kars,RURAL,Not applicable,0,,,0,13,New Brunswick
451,2020-03-15,1305045,Rothesay,URBAN,Not applicable,95,"1,028,000",637,5,13,New Brunswick
452,2020-03-15,1305057,Quispamsis,URBAN,Not applicable,90,"1,186,000",619,10,13,New Brunswick
453,2020-03-15,1306001,Hopewell,URBAN,Not applicable,0,,,0,13,New Brunswick
454,2020-03-15,1306006,Alma,RURAL,Not applicable,0,,,0,13,New Brunswick
455,2020-03-15,1306008,Elgin,URBAN,Not applicable,5,"34,000",26,0,13,New Brunswick
456,2020-03-15,1306011,Hillsborough,URBAN,Not applicable,0,,,0,13,New Brunswick
457,2020-03-15,1306014,Coverdale,URBAN,Not applicable,20,"129,000",89,0,13,New Brunswick
458,2020-03-15,1306020,Riverview,URBAN,Not applicable,95,"1,890,000",901,10,13,New Brunswick
459,2020-03-15,1306025,Hillsborough,URBAN,Not applicable,5,"48,000",31,0,13,New Brunswick
460,2020-03-15,1307001,Westmorland,RURAL,Not applicable,5,"62,000",36,0,13,New Brunswick
461,2020-03-15,1307002,Port Elgin,RURAL,Not applicable,5,"18,000",12,0,13,New Brunswick
462,2020-03-15,1307004,Botsford,RURAL,Not applicable,10,"75,000",37,0,13,New Brunswick
463,2020-03-15,1307005,Beaubassin East,RURAL,Not applicable,20,"330,000",156,0,13,New Brunswick
464,2020-03-15,1307007,Cap-Pelé,RURAL,Not applicable,20,"354,000",201,5,13,New Brunswick
465,2020-03-15,1307008,Sackville,RURAL,Not applicable,5,"22,000",11,0,13,New Brunswick
466,2020-03-15,1307009,Sackville,RURAL,Not applicable,40,"418,000",280,10,13,New Brunswick
467,2020-03-15,1307011,Dorchester,URBAN,Not applicable,0,,,0,13,New Brunswick
468,2020-03-15,1307012,Dorchester,URBAN,Not applicable,0,,,0,13,New Brunswick
469,2020-03-15,1307013,Memramcook,URBAN,Not applicable,15,"292,000",156,0,13,New Brunswick
470,2020-03-15,1307016,Shediac,RURAL,Not applicable,20,"627,000",289,0,13,New Brunswick
471,2020-03-15,1307019,Moncton,URBAN,Not applicable,60,"776,000",367,5,13,New Brunswick
472,2020-03-15,1307022,Moncton,URBAN,Not applicable,955,"18,461,000","9,527",90,13,New Brunswick
473,2020-03-15,1307024,Salisbury,RURAL,Not applicable,10,"41,000",23,0,13,New Brunswick
474,2020-03-15,1307028,Salisbury,URBAN,Not applicable,15,"277,000",166,5,13,New Brunswick
475,2020-03-15,1307029,Petitcodiac,RURAL,Not applicable,5,"59,000",42,0,13,New Brunswick
476,2020-03-15,1307045,Dieppe,URBAN,Not applicable,280,"6,386,000","2,932",25,13,New Brunswick
477,2020-03-15,1307052,Shediac,RURAL,Not applicable,45,"429,000",283,5,13,New Brunswick
478,2020-03-15,1308001,Dundas,RURAL,Not applicable,30,"474,000",217,5,13,New Brunswick
479,2020-03-15,1308002,Cocagne,RURAL,Not applicable,5,"149,000",87,0,13,New Brunswick
480,2020-03-15,1308004,Wellington,RURAL,Not applicable,10,"140,000",69,0,13,New Brunswick
481,2020-03-15,1308005,Bouctouche,RURAL,Not applicable,35,"214,000",148,5,13,New Brunswick
482,2020-03-15,1308006,Saint Mary,RURAL,Not applicable,5,"29,000",16,0,13,New Brunswick
483,2020-03-15,1308007,Saint-Antoine,RURAL,Not applicable,10,"86,000",78,5,13,New Brunswick
484,2020-03-15,1308008,Saint-Paul,URBAN,Not applicable,0,,,0,13,New Brunswick
485,2020-03-15,1308010,Harcourt,RURAL,Not applicable,0,,,0,13,New Brunswick
486,2020-03-15,1308014,Weldford,RURAL,Not applicable,5,,,0,13,New Brunswick
487,2020-03-15,1308016,Richibucto,RURAL,Not applicable,5,"160,000",58,0,13,New Brunswick
488,2020-03-15,1308017,Rexton,RURAL,Not applicable,5,"90,000",59,0,13,New Brunswick
489,2020-03-15,1308018,Richibucto,RURAL,Not applicable,20,"208,000",152,5,13,New Brunswick
490,2020-03-15,1308019,Saint-Charles,RURAL,Not applicable,0,,,0,13,New Brunswick
491,2020-03-15,1308021,Saint-Louis,RURAL,Not applicable,0,,,0,13,New Brunswick
492,2020-03-15,1308022,Saint-Louis de Kent,RURAL,Not applicable,5,"47,000",30,0,13,New Brunswick
493,2020-03-15,1308026,Carleton,RURAL,Not applicable,0,,,0,13,New Brunswick
494,2020-03-15,1309001,Hardwicke,RURAL,Not applicable,10,"173,000",87,0,13,New Brunswick
495,2020-03-15,1309004,Glenelg,URBAN,Not applicable,5,"14,000",6,0,13,New Brunswick
496,2020-03-15,1309006,Chatham,URBAN,Not applicable,10,"61,000",40,0,13,New Brunswick
497,2020-03-15,1309011,Derby,URBAN,Not applicable,0,,,0,13,New Brunswick
498,2020-03-15,1309014,Nelson,URBAN,Not applicable,0,,,0,13,New Brunswick
499,2020-03-15,1309016,Rogersville,RURAL,Not applicable,0,,,0,13,New Brunswick
500,2020-03-15,1309017,Rogersville,RURAL,Not applicable,10,"60,000",57,0,13,New Brunswick
501,2020-03-15,1309018,Blackville,RURAL,Not applicable,0,"5,000",3,0,13,New Brunswick
502,2020-03-15,1309019,Blackville,RURAL,Not applicable,5,"27,000",14,0,13,New Brunswick
503,2020-03-15,1309022,Doaktown,RURAL,Not applicable,10,"117,000",59,0,13,New Brunswick
504,2020-03-15,1309023,Red Bank 4,URBAN,Not applicable,0,,,0,13,New Brunswick
